지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),전운량(10분위),지면온도(°C)
112,인천,2019-01-05 15:00,-.6,,4.7,27,1018.3,,0,.9
112,인천,2019-01-05 16:00,-.4,,3.9,26,1017.9,,0,-.5
112,인천,2019-01-05 17:00,-.7,,4,30,1017.6,,0,-1.1
112,인천,2019-01-05 18:00,-1.2,,2.2,29,1018.1,,0,-2.3
112,인천,2019-01-05 19:00,-1.7,,3.1,33,1018.2,,0,-3.3
112,인천,2019-01-05 20:00,-1.9,,4.3,35,1018.2,,0,-3.8
112,인천,2019-01-05 21:00,-2.9,,3.7,36,1018.6,,0,-4.4
112,인천,2019-01-05 22:00,-3.7,,5.2,38,1018.9,,1,-4.8
112,인천,2019-01-05 23:00,-4.7,,3.4,41,1019.3,,0,-5.4
112,인천,2019-01-06 00:00,-5.2,,3,43,1019.5,,0,-5.7
112,인천,2019-01-06 01:00,-5.3,,3.8,42,1019.6,,10,-5.7
112,인천,2019-01-06 02:00,-5.6,,3.8,45,1019.6,,9,-5.5
112,인천,2019-01-06 03:00,-5.6,,2.7,43,1019.9,,7,-5.1
112,인천,2019-01-06 04:00,-5.5,,3.5,41,1019.6,,7,-5.2
112,인천,2019-01-06 05:00,-5.8,,.5,44,1019.2,,7,-4.9
112,인천,2019-01-06 06:00,-5.3,,2.2,43,1019,,7,-4.6
112,인천,2019-01-06 07:00,-5,,2.5,43,1019.2,,8,-4.9
112,인천,2019-01-06 08:00,-5.2,,2.8,47,1020.1,,8,-5.1
112,인천,2019-01-06 09:00,-5.3,,2.2,43,1020.1,,7,-4.5
112,인천,2019-01-06 10:00,-4.3,,.5,39,1020.6,,1,-1.7
112,인천,2019-01-06 11:00,-2.7,,1.8,31,1020.7,,0,.1
112,인천,2019-01-06 12:00,-1.3,,1.5,30,1020.5,,0,3.3
112,인천,2019-01-06 13:00,-.6,,2,33,1019.5,,0,4.8
112,인천,2019-01-06 14:00,1,,1.5,30,1019.2,,0,4.6
112,인천,2019-01-06 15:00,1.7,,2,36,1019.1,,0,2.5
112,인천,2019-01-06 16:00,1.5,,2.2,43,1019.4,,0,-.2
112,인천,2019-01-06 17:00,.2,,2,44,1019.6,,0,-.7
112,인천,2019-01-06 18:00,-1.1,,2,49,1020,,0,-1.5
112,인천,2019-01-06 19:00,-1.5,,2.6,58,1020.2,,0,-2.1
112,인천,2019-01-06 20:00,-2,,.8,64,1020,,0,-2.8
112,인천,2019-01-06 21:00,-2.2,,.9,64,1020.2,,0,-3.5
112,인천,2019-01-06 22:00,-2.1,,1.1,60,1020.2,,0,-4.1
112,인천,2019-01-06 23:00,-2.4,,1.1,66,1020,,0,-4.6
112,인천,2019-01-07 00:00,-2.6,,1.2,63,1019.4,,0,-4.8
112,인천,2019-01-07 01:00,-2.8,,1.5,80,1019.8,,0,-4.9
112,인천,2019-01-07 02:00,-2.8,,1.2,85,1020.3,,0,-4.8
112,인천,2019-01-07 03:00,-3.6,,1.1,85,1020.4,,0,-5
112,인천,2019-01-07 04:00,-3.9,,2.2,66,1020.4,,0,-5.2
112,인천,2019-01-07 05:00,-4.5,,1.7,54,1020,,0,-5.5
112,인천,2019-01-07 06:00,-4.6,,1,55,1020,,0,-5.9
112,인천,2019-01-07 07:00,-4.4,,1,48,1020,,0,-5.9
112,인천,2019-01-07 08:00,-4.6,,1.3,48,1020.2,,2,-6.1
112,인천,2019-01-07 09:00,-3.7,,.7,54,1020.5,,3,-4.5
112,인천,2019-01-07 10:00,-1.6,,.7,51,1020.9,,5,-1
112,인천,2019-01-07 11:00,-.3,,1.6,48,1020.7,,0,.8
112,인천,2019-01-07 12:00,.6,,2.8,46,1019.8,,0,3.1
112,인천,2019-01-07 13:00,1.5,,1.4,48,1019.4,,7,4.6
112,인천,2019-01-07 14:00,1.9,,6,41,1018.8,,7,3.7
112,인천,2019-01-07 15:00,1.6,,5.1,49,1019,,8,1.8
112,인천,2019-01-07 16:00,1.3,,3.9,50,1019,,9,.3
112,인천,2019-01-07 17:00,1,,2.4,60,1019,,7,-.5
112,인천,2019-01-07 18:00,.5,,3,66,1018.7,,8,-.8
112,인천,2019-01-07 19:00,.4,,2.3,66,1018.5,,8,-1
112,인천,2019-01-07 20:00,.2,,1.7,70,1018.7,,5,-1.4
112,인천,2019-01-07 21:00,.1,,2,72,1018.7,,5,-1.8
112,인천,2019-01-07 22:00,-.3,,2.7,70,1018.6,,9,-2.1
112,인천,2019-01-07 23:00,-.6,,2.2,68,1018.8,,4,-2.7
112,인천,2019-01-08 00:00,-1.3,,1.7,48,1018.7,,3,-3.4
112,인천,2019-01-08 01:00,-1.6,,3.4,55,1018.6,,9,-3.6
112,인천,2019-01-08 02:00,-2.3,,3.4,48,1019.1,,4,-4.1
112,인천,2019-01-08 03:00,-2.6,,2.8,48,1019.6,,0,-4.4
112,인천,2019-01-08 04:00,-3.1,,2.7,45,1019.4,,0,-4.7
112,인천,2019-01-08 05:00,-3.1,,4,43,1019.1,,0,-4.9
112,인천,2019-01-08 06:00,-3,,4.3,43,1019.1,,0,-4.8
112,인천,2019-01-08 07:00,-3,,3.1,50,1019.1,,1,-5
112,인천,2019-01-08 08:00,-3.1,,4,50,1019.3,,0,-4.9
112,인천,2019-01-08 09:00,-2.7,,2.7,52,1019.6,,0,-4
112,인천,2019-01-08 10:00,-2.3,,5.1,47,1020.5,,0,-.9
112,인천,2019-01-08 11:00,-1.9,,4.3,43,1020.4,,0,.5
112,인천,2019-01-08 12:00,-1.7,,5.5,37,1019.7,,0,2.4
112,인천,2019-01-08 13:00,-1.1,,5.2,31,1019.2,,0,3.3
112,인천,2019-01-08 14:00,-.5,,5,29,1018.8,,0,3.2
112,인천,2019-01-08 15:00,0,,5.6,29,1019.4,,2,1.5
112,인천,2019-01-08 16:00,-.3,,7.8,37,1019.9,,3,-.6
112,인천,2019-01-08 17:00,-1.1,,6.9,37,1019.7,,1,-1
112,인천,2019-01-08 18:00,-2,,6.2,42,1019.9,,1,-1.9
112,인천,2019-01-08 19:00,-2.8,,7.7,43,1021.1,,4,-2.7
112,인천,2019-01-08 20:00,-4.6,,8.3,37,1022.1,,0,-3.7
112,인천,2019-01-08 21:00,-5.1,,6.7,38,1022.8,,0,-4.6
112,인천,2019-01-08 22:00,-5.6,,5.8,35,1023,,2,-5.1
112,인천,2019-01-08 23:00,-5.8,,4.4,36,1023.7,,0,-5.6
112,인천,2019-01-09 00:00,-5.8,,6.1,37,1023.8,,0,-5.7
112,인천,2019-01-09 01:00,-6.1,,4.8,37,1024.6,,0,-6
112,인천,2019-01-09 02:00,-6.5,,5.2,35,1024.9,,0,-6.2
112,인천,2019-01-09 03:00,-7,,5.7,35,1025.2,,0,-6.6
112,인천,2019-01-09 04:00,-7.5,,3.3,37,1025.6,,0,-6.8
112,인천,2019-01-09 05:00,-7.9,,1.2,37,1026,,3,-7
112,인천,2019-01-09 06:00,-8.2,,1.7,38,1026.5,,3,-7
112,인천,2019-01-09 07:00,-8.1,,2.6,38,1026.4,,4,-7.3
112,인천,2019-01-09 08:00,-8.2,,2.5,41,1026.2,,5,-7.3
112,인천,2019-01-09 09:00,-7.3,,1.8,40,1026.9,,3,-6.2
112,인천,2019-01-09 10:00,-4.8,,1.1,33,1027.2,,8,-1.6
112,인천,2019-01-09 11:00,-3.2,,1.9,28,1026.9,,8,.3
112,인천,2019-01-09 12:00,-2.1,,1.1,27,1025.6,,9,2.2
112,인천,2019-01-09 13:00,-2.3,,2.2,32,1024.8,,9,2.1
112,인천,2019-01-09 14:00,-1.8,,2.4,33,1024,,8,3.3
112,인천,2019-01-09 15:00,-1,,2,32,1023.9,,8,2.1
112,인천,2019-01-09 16:00,-1.1,,1.7,31,1023.5,,8,-.4
112,인천,2019-01-09 17:00,-1.6,,1.2,36,1022.9,,7,-.9
112,인천,2019-01-09 18:00,-3,,2.6,42,1022.8,,3,-2.2
112,인천,2019-01-09 19:00,-3.4,,3,49,1022.6,,5,-2.8
112,인천,2019-01-09 20:00,-3.7,,2.6,52,1022,,9,-3.4
112,인천,2019-01-09 21:00,-4.2,,2.6,43,1021.7,,7,-3.8
112,인천,2019-01-09 22:00,-4.3,,2.3,42,1021.5,,10,-3.8
112,인천,2019-01-09 23:00,-4.1,,1.4,39,1021.2,,10,-3.6
112,인천,2019-01-10 00:00,-4,,.7,39,1020.5,,8,-3.3
112,인천,2019-01-10 01:00,-3.8,,2,39,1020.1,,10,-3.2
112,인천,2019-01-10 02:00,-4.1,,2.5,43,1019.8,,9,-3.2
112,인천,2019-01-10 03:00,-4.2,,1.4,41,1019.8,,10,-3.2
112,인천,2019-01-10 04:00,-3.9,,1.6,38,1019.2,,8,-3.1
112,인천,2019-01-10 05:00,-4,,1.1,36,1018.4,,10,-3.4
112,인천,2019-01-10 06:00,-3.9,,.5,38,1018.4,,8,-3.8
112,인천,2019-01-10 07:00,-3.7,,1.1,37,1018.1,,9,-3.1
112,인천,2019-01-10 08:00,-3.5,,1.2,38,1017.9,,9,-3.1
112,인천,2019-01-10 09:00,-3,,1.6,33,1018,,8,-2.7
112,인천,2019-01-10 10:00,-.5,,.9,29,1018.2,,3,-.2
112,인천,2019-01-10 11:00,.5,,.6,39,1018.2,,8,1.8
112,인천,2019-01-10 12:00,.4,,1.8,43,1017.3,,9,1.6
112,인천,2019-01-10 13:00,.5,,2.3,54,1016.5,,10,2
112,인천,2019-01-10 14:00,.5,,2.3,55,1016.2,,10,2
112,인천,2019-01-10 15:00,1.7,,2.2,62,1016.4,,6,1.7
112,인천,2019-01-10 16:00,.9,,3.2,70,1016.5,,8,.7
112,인천,2019-01-10 17:00,1.1,,2.8,74,1016.7,,8,-.6
112,인천,2019-01-10 18:00,.4,,2.8,85,1016.8,,8,-.9
112,인천,2019-01-10 19:00,.4,,3.3,88,1017.6,,8,-1
112,인천,2019-01-10 20:00,.4,,2.9,90,1017.6,,9,-.7
112,인천,2019-01-10 21:00,.7,,2.6,87,1017.3,,9,-.7
112,인천,2019-01-10 22:00,.7,,2,86,1017.1,,9,-.9
112,인천,2019-01-10 23:00,.7,,1.6,86,1017,,9,-.7
112,인천,2019-01-11 00:00,.9,,1.5,85,1017.1,,9,-.7
112,인천,2019-01-11 01:00,.9,,1.5,84,1017.3,,10,-.8
112,인천,2019-01-11 02:00,.9,,1.4,84,1017.4,,9,-.7
112,인천,2019-01-11 03:00,.8,,1.2,82,1017.5,,9,-.7
112,인천,2019-01-11 04:00,.9,,.7,82,1017.2,,9,-.8
112,인천,2019-01-11 05:00,.9,,1.7,87,1017.4,,9,-.8
112,인천,2019-01-11 06:00,.9,,1.2,84,1017.5,,9,-1.1
112,인천,2019-01-11 07:00,.7,,.8,82,1017.9,,9,-1.6
112,인천,2019-01-11 08:00,.4,,.6,82,1017.8,,7,-2
112,인천,2019-01-11 09:00,.7,,1.4,81,1018,,3,-1.7
112,인천,2019-01-11 10:00,.8,,1.5,86,1018.1,,1,.7
112,인천,2019-01-11 11:00,2.1,,1.6,75,1018,,1,4.2
112,인천,2019-01-11 12:00,3.7,,1.5,67,1017.9,,3,6.4
112,인천,2019-01-11 13:00,5,,1.7,61,1016.8,,4,7.6
112,인천,2019-01-11 14:00,5.7,,2.3,53,1015.9,,4,7.1
112,인천,2019-01-11 15:00,5.3,,2,54,1015.8,,9,4.6
112,인천,2019-01-11 16:00,5.2,,1.5,57,1015.6,,7,2.8
112,인천,2019-01-11 17:00,4.1,,1,62,1015.1,,7,-.1
112,인천,2019-01-11 18:00,3.1,,2.6,67,1015.6,,9,-.6
112,인천,2019-01-11 19:00,2.6,,2.7,67,1015.7,,10,-.4
112,인천,2019-01-11 20:00,2.2,,2.4,73,1015.1,,8,-.5
112,인천,2019-01-11 21:00,1.9,,1.4,70,1014.3,,7,-.7
112,인천,2019-01-11 22:00,1.7,,2.5,64,1014.2,,,-.9
112,인천,2019-01-11 23:00,1.5,,2.4,73,1013.9,,9,-.7
112,인천,2019-01-12 00:00,1.5,,2.2,69,1013.5,,7,-.8
112,인천,2019-01-12 01:00,1,,2.3,75,1013.4,,10,-.7
112,인천,2019-01-12 02:00,.9,,2.6,75,1013.4,,10,-.6
112,인천,2019-01-12 03:00,1,,2,71,1013.7,,10,-.6
112,인천,2019-01-12 04:00,.9,,2.2,67,1013.5,,10,-.7
112,인천,2019-01-12 05:00,1.1,,2.2,58,1013.4,,10,-.6
112,인천,2019-01-12 06:00,1.1,,2.5,54,1013.5,,10,-.7
112,인천,2019-01-12 07:00,.9,,2.3,59,1014,,10,-.7
112,인천,2019-01-12 08:00,.8,,2,59,1014.1,,9,-.9
112,인천,2019-01-12 09:00,1.1,,.6,55,1014.3,,7,-.6
112,인천,2019-01-12 10:00,1.8,,2.1,57,1014.8,,0,.1
112,인천,2019-01-12 11:00,3.2,,.9,46,1014.4,,0,2.4
112,인천,2019-01-12 12:00,4.3,,2.4,45,1013.9,,4,4.9
112,인천,2019-01-12 13:00,4.5,,2.3,45,1013.5,,9,3.9
112,인천,2019-01-12 14:00,5.6,,2.3,48,1012.8,,9,5.3
112,인천,2019-01-12 15:00,4.9,,3.1,53,1013.2,,8,3
112,인천,2019-01-12 16:00,4.7,,2.3,47,1014.1,,9,1.7
112,인천,2019-01-12 17:00,4,,2.7,46,1014.9,,9,.2
112,인천,2019-01-12 18:00,2.7,,3.6,58,1015.2,,0,-.4
112,인천,2019-01-12 19:00,2.2,,3.5,69,1015.2,,0,-.6
112,인천,2019-01-12 20:00,2,,2.6,70,1015.2,,0,-.9
112,인천,2019-01-12 21:00,1.7,,1.5,75,1015.1,,0,-1.2
112,인천,2019-01-12 22:00,1.5,,2.4,75,1015.1,,0,-1.3
112,인천,2019-01-12 23:00,1.2,,1.1,68,1015.3,,0,-1.8
112,인천,2019-01-13 00:00,.8,,2.3,82,1015.8,,0,-1.8
112,인천,2019-01-13 01:00,.4,,2.4,74,1016.3,,,-2.1
112,인천,2019-01-13 02:00,-.3,,3.3,75,1016.9,,0,-2.3
112,인천,2019-01-13 03:00,-.5,,2.5,72,1016.8,,0,-2.7
112,인천,2019-01-13 04:00,-1,,2.8,66,1016.1,,0,-3
112,인천,2019-01-13 05:00,-1.4,,2.4,65,1016,,0,-3.2
112,인천,2019-01-13 06:00,-2.1,,1.1,67,1015.9,,0,-3.7
112,인천,2019-01-13 07:00,-2.4,,2,81,1016.3,,0,-3.6
112,인천,2019-01-13 08:00,-2.7,,3.3,75,1016.9,,2,-3.7
112,인천,2019-01-13 09:00,-2.1,,2,64,1017.4,,0,-2.8
112,인천,2019-01-13 10:00,-.9,,1.4,54,1017.7,,0,-.3
112,인천,2019-01-13 11:00,1.5,,.6,42,1017.8,,0,1.5
112,인천,2019-01-13 12:00,3.1,,1.2,39,1017,,0,4.6
112,인천,2019-01-13 13:00,3.9,,1.6,32,1016.3,,0,6.1
112,인천,2019-01-13 14:00,4.9,,2,36,1016.3,,0,5.8
112,인천,2019-01-13 15:00,6.1,,2,42,1016.4,,0,4.3
112,인천,2019-01-13 16:00,5.4,,2,53,1016.2,,0,1.6
112,인천,2019-01-13 17:00,4.5,,2.5,63,1016.5,,0,-.3
112,인천,2019-01-13 18:00,3.2,,2,73,1016.9,,0,-.4
112,인천,2019-01-13 19:00,2.2,,1.6,76,1017.2,,0,-.7
112,인천,2019-01-13 20:00,1.7,,2,84,1017.3,,0,-1
112,인천,2019-01-13 21:00,1.5,,.9,87,1017.2,,0,-1.4
112,인천,2019-01-13 22:00,1.5,,1.5,88,1017.4,,0,-1.6
112,인천,2019-01-13 23:00,1.3,,1.9,91,1017.8,,0,-1.5
112,인천,2019-01-14 00:00,1,,2.9,91,1017.9,,0,-1.7
112,인천,2019-01-14 01:00,.7,,1.9,86,1017.6,,0,-1.9
112,인천,2019-01-14 02:00,.7,,.6,82,1017.6,,0,-2.4
112,인천,2019-01-14 03:00,.4,,.2,79,1017.8,,0,-2.8
112,인천,2019-01-14 04:00,.2,,1.4,90,1017.4,,0,-2.7
112,인천,2019-01-14 05:00,-.5,,1.2,91,1017.2,,0,-3
112,인천,2019-01-14 06:00,-.9,,.3,89,1017.4,,10,-3.4
112,인천,2019-01-14 07:00,-1,,.9,94,1017.8,,10,-3.3
112,인천,2019-01-14 08:00,-1.2,,1.1,97,1018.1,,10,-2.4
112,인천,2019-01-14 09:00,-.6,,1.5,97,1018.4,,10,-1.6
112,인천,2019-01-14 10:00,.8,,1.1,88,1018.6,,0,-.4
112,인천,2019-01-14 11:00,1.6,,.8,91,1019.2,,10,.4
112,인천,2019-01-14 12:00,2.8,,.7,79,1018.2,,4,2.8
112,인천,2019-01-14 13:00,3.8,,.8,70,1016.6,,7,3.9
112,인천,2019-01-14 14:00,4.1,,1.4,71,1015.9,,7,4
112,인천,2019-01-14 15:00,4.2,,2.4,67,1016.5,,7,3.3
112,인천,2019-01-14 16:00,4,,1.9,65,1016.3,,10,2.3
112,인천,2019-01-14 17:00,3.2,,2,68,1016,,8,0
112,인천,2019-01-14 18:00,2.6,,1.5,74,1015.8,,7,-.4
112,인천,2019-01-14 19:00,2.6,,1.7,72,1016,,9,-.4
112,인천,2019-01-14 20:00,2.5,,1.2,74,1016,,8,-.4
112,인천,2019-01-14 21:00,2.6,,1,75,1015.4,,9,-.3
112,인천,2019-01-14 22:00,2.6,,1,80,1015,,10,-.3
112,인천,2019-01-14 23:00,2.6,,1,75,1014.8,,9,-.3
112,인천,2019-01-15 00:00,2.4,,1.3,85,1014.8,,10,-.4
112,인천,2019-01-15 01:00,1.9,,2.4,87,1014.3,,10,-.3
112,인천,2019-01-15 02:00,1.5,,2,86,1014.4,,10,-.4
112,인천,2019-01-15 03:00,1.2,,3.5,88,1015,,10,-.4
112,인천,2019-01-15 04:00,.7,,4.2,84,1014.6,,10,-.7
112,인천,2019-01-15 05:00,0,,5.5,82,1013.9,,4,-1.1
112,인천,2019-01-15 06:00,-.4,,3.4,80,1013.8,,0,-1.7
112,인천,2019-01-15 07:00,-.8,,1.8,79,1013.9,,0,-2.1
112,인천,2019-01-15 08:00,-1,,1.5,76,1014,,0,-2.4
112,인천,2019-01-15 09:00,-.3,,2.5,73,1014.4,,8,-1
112,인천,2019-01-15 10:00,-.2,,3.1,74,1015,,8,-.5
112,인천,2019-01-15 11:00,.2,,3.1,70,1015.1,,8,0
112,인천,2019-01-15 12:00,-.1,,6,67,1015,,7,0
112,인천,2019-01-15 13:00,.3,,5.5,62,1014.7,,3,2.3
112,인천,2019-01-15 14:00,.8,,7.3,53,1014,,1,2.4
112,인천,2019-01-15 15:00,.3,,6.2,56,1014.3,,2,1
112,인천,2019-01-15 16:00,-1.1,,7.3,46,1015,,2,-.4
112,인천,2019-01-15 17:00,-2.6,,8.9,46,1015.2,,2,-1.5
112,인천,2019-01-15 18:00,-3.8,,8.7,56,1016,,2,-2.6
112,인천,2019-01-15 19:00,-4.7,,7.8,59,1016.8,,0,-3.4
112,인천,2019-01-15 20:00,-5.4,,6.7,58,1017.8,,3,-4.1
